Date,GMSL (Church & White 2011),Long-run CO2 concentration,CO2 Global Emissions,Long-run N2O concentration,Per-capita N2O emissions in CO2 equivalents,Per-capita CH4 emissions in CO2 equivalents,Global land avg temp. anomaly (relative to 1961-90 average),Global Sea surface temp. anomaly (relative to 1961-90 average),Artic Sea Ice Extent Avg,Antartica Sea Ice Extent Avg,Nino Index 1.2,Nino Index 3
31/10/1955,-84.07864594,315.1850425,7805483750,293.835,0.401102,1.575885,-0.2467017,-0.1969,13.69856401,11.79308636,19.33,23.23
30/11/1955,-84.49878479,315.237385,7845660167,293.8766667,0.401144667,1.577612133,-0.252189673,-0.198,13.69426751,11.79259269,20.32,22.89
31/12/1955,-84.91892365,315.2897275,7885836583,293.9183333,0.401187333,1.579339267,-0.257677647,-0.1991,13.68997101,11.79209903,21.71,23.5
31/01/1956,-85.3390625,315.34207,7926013000,293.96,0.40123,1.5810664,-0.26316562,-0.2002,13.6856745,11.79160537,23.68,24.29
29/02/1956,-84.38420125,315.3422533,7947649000,294.0016667,0.401294417,1.58257645,-0.244179728,-0.183375,13.681378,11.7911117,25.63,25.42
31/03/1956,-83.42934,315.3424367,7969285000,294.0433333,0.401358833,1.5840865,-0.225193836,-0.16655,13.67708149,11.79061804,26.86,26.43
30/04/1956,-82.47447875,315.34262,7990921000,294.085,0.40142325,1.58559655,-0.206207944,-0.149725,13.67278499,11.79012438,25.43,26.73
31/05/1956,-81.5196175,315.3428033,8012557000,294.1266667,0.401487667,1.5871066,-0.187222052,-0.1329,13.66848848,11.78963071,23.89,26.4
30/06/1956,-80.56475625,315.3429867,8034193000,294.1683333,0.401552083,1.58861665,-0.16823616,-0.116075,13.66419198,11.78913705,22.57,25.83
31/07/1956,-79.609895,315.34317,8055829000,294.21,0.4016165,1.5901267,-0.149250267,-0.09925,13.65989547,11.78864339,21.97,24.82
31/08/1956,-78.65503375,315.3433533,8077465000,294.2516667,0.401680917,1.59163675,-0.130264375,-0.082425,13.65559897,11.78814972,20.57,24.33
30/09/1956,-77.7001725,315.3435367,8099101000,294.2933333,0.401745333,1.5931468,-0.111278483,-0.0656,13.65130246,11.78765606,20.02,24.18
31/10/1956,-76.74531125,315.34372,8120737000,294.335,0.40180975,1.59465685,-0.092292591,-0.048775,13.64700596,11.7871624,20.38,24.32
30/11/1956,-75.79045,315.3439033,8142373000,294.3766667,0.401874167,1.5961669,-0.073306699,-0.03195,13.64270945,11.78666873,21,23.93
31/12/1956,-74.83558875,315.3440867,8164009000,294.4183333,0.401938583,1.59767695,-0.054320807,-0.015125,13.63841294,11.78617507,21.97,24.34
31/01/1957,-73.8807275,315.34427,8185645000,294.46,0.402003,1.599187,-0.035334915,0.0017,13.63411644,11.78568141,23.41,24.71
28/02/1957,-73.70919996,315.3436475,8204940192,294.5016667,0.402096833,1.599500217,-0.033859719,0.003583333,13.62981993,11.78518774,26.48,26.03
31/03/1957,-73.53767242,315.343025,8224235383,294.5433333,0.402190667,1.599813433,-0.032384523,0.005466667,13.62552343,11.78469408,28.07,27.34
30/04/1957,-73.36614488,315.3424025,8243530575,294.585,0.4022845,1.60012665,-0.030909327,0.00735,13.62122692,11.78420042,27.04,27.82
31/05/1957,-73.19461733,315.34178,8262825767,294.6266667,0.402378333,1.600439867,-0.029434131,0.009233333,13.61693042,11.78370675,26.62,27.62
30/06/1957,-73.02308979,315.3411575,8282120958,294.6683333,0.402472167,1.600753083,-0.027958935,0.011116667,13.61263391,11.78321309,25.24,27.35
31/07/1957,-72.85156225,315.340535,8301416150,294.71,0.402566,1.6010663,-0.026483739,0.013,13.60833741,11.78271943,23.98,26.77
31/08/1957,-72.68003471,315.3399125,8320711342,294.7516667,0.402659833,1.601379517,-0.025008543,0.014883333,13.6040409,11.78222576,22.4,26.14
30/09/1957,-72.50850717,315.33929,8340006533,294.7933333,0.402753667,1.601692733,-0.023533347,0.016766667,13.59974439,11.7817321,22.32,25.58
31/10/1957,-72.33697963,315.3386675,8359301725,294.835,0.4028475,1.60200595,-0.022058151,0.01865,13.59544789,11.78123844,22.49,25.76
30/11/1957,-72.16545208,315.338045,8378596917,294.8766667,0.402941333,1.602319167,-0.020582955,0.020533333,13.59115138,11.78074477,23.18,25.99
31/12/1957,-71.99392454,315.3374225,8397892108,294.9183333,0.403035167,1.602632383,-0.019107759,0.022416667,13.58685488,11.78025111,24.11,26.3
31/01/1958,-71.822397,315.3368,8417187300,294.96,0.403129,1.6029456,-0.017632563,0.0243,13.58255837,11.77975745,25.45,26.77
28/02/1958,-71.71128583,315.238645,8453645858,295.0008333,0.40331475,1.606496358,-0.020163584,0.0198,13.57826187,11.77926378,27.31,27.26
31/03/1958,-71.60017467,315.14049,8490104417,295.0416667,0.4035005,1.610047117,-0.022694605,0.0153,13.57396536,11.77877012,27.59,27.67
30/04/1958,-71.4890635,315.042335,8526562975,295.0825,0.40368625,1.613597875,-0.025225626,0.0108,13.56966886,11.77827646,27.13,27.54
31/05/1958,-71.37795233,314.94418,8563021533,295.1233333,0.403872,1.617148633,-0.027756646,0.0063,13.56537235,11.77778279,25.53,26.91
30/06/1958,-71.26684117,314.846025,8599480092,295.1641667,0.40405775,1.620699392,-0.030287667,0.0018,13.56107585,11.77728913,24.05,26.49
31/07/1958,-71.15573,314.74787,8635938650,295.205,0.4042435,1.62425015,-0.032818688,-0.0027,13.55677934,11.77679547,22.64,25.58
31/08/1958,-71.04461883,314.649715,8672397208,295.2458333,0.40442925,1.627800908,-0.035349709,-0.0072,13.55248284,11.7763018,20.86,25.08
30/09/1958,-70.93350767,314.55156,8708855767,295.2866667,0.404615,1.631351667,-0.03788073,-0.0117,13.54818633,11.77580814,20.73,24.69
31/10/1958,-70.8223965,314.453405,8745314325,295.3275,0.40480075,1.634902425,-0.040411751,-0.0162,13.54388982,11.77531448,21.34,24.66
30/11/1958,-70.71128533,314.35525,8781772883,295.3683333,0.4049865,1.638453183,-0.042942771,-0.0207,13.53959332,11.77482081,22.02,24.83
31/12/1958,-70.60017417,314.257095,8818231442,295.4091667,0.40517225,1.642003942,-0.045473792,-0.0252,13.53529681,11.77432715,22.84,25.06
31/01/1959,-70.489063,314.15894,8854690000,295.45,0.405358,1.6455547,-0.048004813,-0.0297,13.53100031,11.77383349,24.6,25.56
28/02/1959,-70.26753525,314.0701433,8899050083,295.4916667,0.4056475,1.647453067,-0.053626044,-0.033458333,13.5267038,11.77333982,26.39,26.32
31/03/1959,-70.0460075,313.9813467,8943410167,295.5333333,0.405937,1.649351433,-0.059247274,-0.037216667,13.5224073,11.77284616,27.66,27.07
30/04/1959,-69.82447975,313.89255,8987770250,295.575,0.4062265,1.6512498,-0.064868505,-0.040975,13.51811079,11.7723525,26.38,27.6
31/05/1959,-69.602952,313.8037533,9032130333,295.6166667,0.406516,1.653148167,-0.070489735,-0.044733333,13.51381429,11.77185883,24.88,26.92
30/06/1959,-69.38142425,313.7149567,9076490417,295.6583333,0.4068055,1.655046533,-0.076110966,-0.048491667,13.50951778,11.77136517,23.22,26.02
31/07/1959,-69.1598965,313.62616,9120850500,295.7,0.407095,1.6569449,-0.081732196,-0.05225,13.50522128,11.77087151,21.61,25.21
31/08/1959,-68.93836875,313.5373633,9165210583,295.7416667,0.4073845,1.658843267,-0.087353427,-0.056008333,13.50092477,11.77037784,20.46,24.5
30/09/1959,-68.716841,313.4485667,9209570667,295.7833333,0.407674,1.660741633,-0.092974658,-0.059766667,13.49662826,11.76988418,20.69,24.47
31/10/1959,-68.49531325,313.35977,9253930750,295.825,0.4079635,1.66264,-0.098595888,-0.063525,13.49233176,11.76939052,21,25.03
30/11/1959,-68.2737855,313.2709733,9298290833,295.8666667,0.408253,1.664538367,-0.104217119,-0.067283333,13.48803525,11.76889685,21.96,24.73
31/12/1959,-68.05225775,313.1821767,9342650917,295.9083333,0.4085425,1.666436733,-0.109838349,-0.071041667,13.48373875,11.76840319,22.79,25
31/01/1960,-67.83073,313.09338,9387011000,295.95,0.408832,1.6683351,-0.11545958,-0.0748,13.47944224,11.76790953,24.37,25.51
29/02/1960,-67.23836865,313.5194792,9389346917,295.9916667,0.4102435,1.667628283,-0.107504596,-0.070841667,13.47514574,11.76741586,25.92,25.98
31/03/1960,-66.64600729,313.9455783,9391682833,296.0333333,0.411655,1.666921467,-0.099549612,-0.066883333,13.47084923,11.7669222,26.55,26.96
30/04/1960,-66.05364594,314.3716775,9394018750,296.075,0.4130665,1.66621465,-0.091594627,-0.062925,13.46655273,11.76642854,24.84,27.17
31/05/1960,-65.46128458,314.7977767,9396354667,296.1166667,0.414478,1.665507833,-0.083639643,-0.058966667,13.46225622,11.76593488,24.13,26.89
30/06/1960,-64.86892323,315.2238758,9398690583,296.1583333,0.4158895,1.664801017,-0.075684659,-0.055008333,13.45795972,11.76544121,22.3,26.12
31/07/1960,-64.27656188,315.649975,9401026500,296.2,0.417301,1.6640942,-0.067729675,-0.05105,13.45366321,11.76494755,21.26,25.29
31/08/1960,-63.68420052,316.0760742,9403362417,296.2416667,0.4187125,1.663387383,-0.05977469,-0.047091667,13.44936671,11.76445389,20.66,25.03
30/09/1960,-63.09183917,316.5021733,9405698333,296.2833333,0.420124,1.662680567,-0.051819706,-0.043133333,13.4450702,11.76396022,20.51,25.02
31/10/1960,-62.49947781,316.9282725,9408034250,296.325,0.4215355,1.66197375,-0.043864722,-0.039175,13.44077369,11.76346656,20.33,24.58
30/11/1960,-61.90711646,317.3543717,9410370167,296.3666667,0.422947,1.661266933,-0.035909738,-0.035216667,13.43647719,11.7629729,20.99,24.23
31/12/1960,-61.3147551,317.7804708,9412706083,296.4083333,0.4243585,1.660560117,-0.027954753,-0.031258333,13.43218068,11.76247923,22.51,24.83
31/01/1961,-60.72239375,318.20657,9415042000,296.45,0.42577,1.6598533,-0.019999769,-0.0273,13.42788418,11.76198557,24.85,25.24
28/02/1961,-61.19878265,318.1685908,9442729083,296.4916667,0.426304917,1.659718983,-0.023670015,-0.031875,13.42358768,11.76149191,26.96,26.45
31/03/1961,-61.67517154,318.1306117,9470416167,296.5333333,0.426839833,1.659584667,-0.027340261,-0.03645,13.41929117,11.76099824,26.69,26.98
30/04/1961,-62.15156044,318.0926325,9498103250,296.575,0.42737475,1.65945035,-0.031010507,-0.041025,13.41499467,11.76050458,25.36,27.78
31/05/1961,-62.62794933,318.0546533,9525790333,296.6166667,0.427909667,1.659316033,-0.034680753,-0.0456,13.41069816,11.76001092,24.2,27.12
30/06/1961,-63.10433823,318.0166742,9553477417,296.6583333,0.428444583,1.659181717,-0.038350999,-0.050175,13.40640166,11.75951725,22.73,26.54
31/07/1961,-63.58072712,317.978695,9581164500,296.7,0.4289795,1.6590474,-0.042021245,-0.05475,13.40210515,11.75902359,20.98,24.91
31/08/1961,-64.05711602,317.9407158,9608851583,296.7416667,0.429514417,1.658913083,-0.04569149,-0.059325,13.39780865,11.75852993,20.43,24.41
30/09/1961,-64.53350492,317.9027367,9636538667,296.7833333,0.430049333,1.658778767,-0.049361736,-0.0639,13.39351214,11.75803626,19.83,23.96
31/10/1961,-65.00989381,317.8647575,9664225750,296.825,0.43058425,1.65864445,-0.053031982,-0.068475,13.38921564,11.7575426,20.61,24
30/11/1961,-65.48628271,317.8267783,9691912833,296.8666667,0.431119167,1.658510133,-0.056702228,-0.07305,13.38491913,11.75704894,21.54,24.65
31/12/1961,-65.9626716,317.7887992,9719599917,296.9083333,0.431654083,1.658375817,-0.060372474,-0.077625,13.38062262,11.75655527,22.63,24.82
31/01/1962,-66.4390605,317.75082,9747287000,296.95,0.432189,1.6582415,-0.06404272,-0.0822,13.37632612,11.75606161,24.38,25.41
28/02/1962,-66.49253275,317.8028433,9790577417,296.9908333,0.432564417,1.658908892,-0.061773378,-0.078291667,13.37202961,11.75556795,25.88,26.22
31/03/1962,-66.546005,317.8548667,9833867833,297.0316667,0.432939833,1.659576283,-0.059504036,-0.074383333,13.36773311,11.75507428,25.33,26.52
30/04/1962,-66.59947725,317.90689,9877158250,297.0725,0.43331525,1.660243675,-0.057234693,-0.070475,13.3634366,11.75458062,24,26.71
31/05/1962,-66.6529495,317.9589133,9920448667,297.1133333,0.433690667,1.660911067,-0.054965351,-0.066566667,13.3591401,11.75408696,23.92,26.34
30/06/1962,-66.70642175,318.0109367,9963739083,297.1541667,0.434066083,1.661578458,-0.052696009,-0.062658333,13.35484359,11.75359329,22.36,25.9
31/07/1962,-66.759894,318.06296,10007029500,297.195,0.4344415,1.66224585,-0.050426667,-0.05875,13.35054708,11.75309963,21.08,25.2
31/08/1962,-66.81336625,318.1149833,10050319917,297.2358333,0.434816917,1.662913242,-0.048157325,-0.054841667,13.34625058,11.75260597,20.6,24.9
30/09/1962,-66.8668385,318.1670067,10093610333,297.2766667,0.435192333,1.663580633,-0.045887983,-0.050933333,13.34195407,11.7521123,20.26,24.35
31/10/1962,-66.92031075,318.21903,10136900750,297.3175,0.43556775,1.664248025,-0.043618641,-0.047025,13.33765757,11.75161864,20.18,24.43
30/11/1962,-66.973783,318.2710533,10180191167,297.3583333,0.435943167,1.664915417,-0.041349298,-0.043116667,13.33336106,11.75112498,21.03,24.29
31/12/1962,-67.02725525,318.3230767,10223481583,297.3991667,0.436318583,1.665582808,-0.039079956,-0.039208333,13.32906456,11.75063131,21.77,24.36
31/01/1963,-67.0807275,318.3751,10266772000,297.44,0.436694,1.6662502,-0.036810614,-0.0353,13.32476805,11.75013765,24.41,25.21
28/02/1963,-67.82378312,318.4374642,10313246417,297.4816667,0.437174417,1.666235208,-0.059231524,-0.052391667,13.32047155,11.74964399,25.82,25.98
31/03/1963,-68.56683875,318.4998283,10359720833,297.5233333,0.437654833,1.666220217,-0.081652433,-0.069483333,13.31617504,11.74915032,26.71,27.11
30/04/1963,-69.30989438,318.5621925,10406195250,297.565,0.43813525,1.666205225,-0.104073343,-0.086575,13.31187854,11.74865666,25.12,27.46
31/05/1963,-70.05295,318.6245567,10452669667,297.6066667,0.438615667,1.666190233,-0.126494253,-0.103666667,13.30758203,11.748163,24.56,27.13
30/06/1963,-70.79600562,318.6869208,10499144083,297.6483333,0.439096083,1.666175242,-0.148915162,-0.120758333,13.30328553,11.74766933,23.02,26.84
31/07/1963,-71.53906125,318.749285,10545618500,297.69,0.4395765,1.66616025,-0.171336072,-0.13785,13.29898902,11.74717567,22.08,26.42
31/08/1963,-72.28211688,318.8116492,10592092917,297.7316667,0.440056917,1.666145258,-0.193756982,-0.154941667,13.29469252,11.74668201,21.46,25.9
30/09/1963,-73.0251725,318.8740133,10638567333,297.7733333,0.440537333,1.666130267,-0.216177891,-0.172033333,13.29039601,11.74618834,21.2,25.53
31/10/1963,-73.76822813,318.9363775,10685041750,297.815,0.44101775,1.666115275,-0.238598801,-0.189125,13.28609951,11.74569468,21.38,25.71
30/11/1963,-74.51128375,318.9987417,10731516167,297.8566667,0.441498167,1.666100283,-0.261019711,-0.206216667,13.281803,11.74520102,21.88,25.64
31/12/1963,-75.25433938,319.0611058,10777990583,297.8983333,0.441978583,1.666085292,-0.28344062,-0.223308333,13.27750649,11.74470735,22.88,26.11
31/01/1964,-75.997395,319.12347,10824465000,297.94,0.442459,1.6660703,-0.30586153,-0.2404,13.27320999,11.74421369,24.09,26.02
29/02/1964,-75.08697831,319.1585142,10864976250,297.9816667,0.44310475,1.667084008,-0.297408109,-0.2373,13.26891349,11.74372003,25.3,26.37
31/03/1964,-74.17656163,319.1935583,10905487500,298.0233333,0.4437505,1.668097717,-0.288954688,-0.2342,13.26461698,11.74322636,25.73,26.75
30/04/1964,-73.26614494,319.2286025,10945998750,298.065,0.44439625,1.669111425,-0.280501268,-0.2311,13.26032048,11.7427327,24.8,26.45
31/05/1964,-72.35572825,319.2636467,10986510000,298.1066667,0.445042,1.670125133,-0.272047847,-0.228,13.25602397,11.74223904,22.41,25.68
30/06/1964,-71.44531156,319.2986908,11027021250,298.1483333,0.44568775,1.671138842,-0.263594426,-0.2249,13.25172747,11.74174537,21.76,25.22
31/07/1964,-70.53489487,319.333735,11067532500,298.19,0.4463335,1.67215255,-0.255141005,-0.2218,13.24743096,11.74125171,20.72,24.94
31/08/1964,-69.62447819,319.3687792,11108043750,298.2316667,0.44697925,1.673166258,-0.246687584,-0.2187,13.24313446,11.74075805,19.83,23.97
30/09/1964,-68.7140615,319.4038233,11148555000,298.2733333,0.447625,1.674179967,-0.238234163,-0.2156,13.23883795,11.74026438,20.2,24.13
31/10/1964,-67.80364481,319.4388675,11189066250,298.315,0.44827075,1.675193675,-0.229780742,-0.2125,13.23454145,11.73977072,19.82,24.01
30/11/1964,-66.89322813,319.4739117,11229577500,298.3566667,0.4489165,1.676207383,-0.221327322,-0.2094,13.23024494,11.73927706,21.14,24.05
31/12/1964,-65.98281144,319.5089558,11270088750,298.3983333,0.44956225,1.677221092,-0.212873901,-0.2063,13.22594844,11.7387834,22.04,24.01
31/01/1965,-65.07239475,319.544,11310600000,298.44,0.450208,1.6782348,-0.20442048,-0.2032,13.22165193,11.73828973,24.29,24.88
28/02/1965,-65.41058935,319.6637975,11356603917,298.4816667,0.450999167,1.680715208,-0.199793573,-0.193983333,13.21735542,11.73779607,26.39,25.99
31/03/1965,-65.74878396,319.783595,11402607833,298.5233333,0.451790333,1.683195617,-0.195166667,-0.184766667,13.21305892,11.73730241,27.34,26.94
30/04/1965,-66.08697856,319.9033925,11448611750,298.565,0.4525815,1.685676025,-0.19053976,-0.17555,13.20876241,11.73680874,27.35,27.58
31/05/1965,-66.42517317,320.02319,11494615667,298.6066667,0.453372667,1.688156433,-0.185912853,-0.166333333,13.20446591,11.73631508,26.62,27.6
30/06/1965,-66.76336777,320.1429875,11540619583,298.6483333,0.454163833,1.690636842,-0.181285947,-0.157116667,13.2001694,11.73582142,24.97,27.16
31/07/1965,-67.10156238,320.262785,11586623500,298.69,0.454955,1.69311725,-0.17665904,-0.1479,13.1958729,11.73532775,23.57,26.53
31/08/1965,-67.43975698,320.3825825,11632627417,298.7316667,0.455746167,1.695597658,-0.172032133,-0.138683333,13.19157639,11.73483409,22.46,26.32
30/09/1965,-67.77795158,320.50238,11678631333,298.7733333,0.456537333,1.698078067,-0.167405227,-0.129466667,13.18727988,11.73434043,21.61,26.15
31/10/1965,-68.11614619,320.6221775,11724635250,298.815,0.4573285,1.700558475,-0.16277832,-0.12025,13.18298338,11.73384676,21.86,26.3
30/11/1965,-68.45434079,320.741975,11770639167,298.8566667,0.458119667,1.703038883,-0.158151413,-0.111033333,13.17868687,11.7333531,22.73,26.41
31/12/1965,-68.7925354,320.8617725,11816643083,298.8983333,0.458910833,1.705519292,-0.153524507,-0.101816667,13.17439037,11.73285944,23.93,26.45
31/01/1966,-69.13073,320.98157,11862647000,298.94,0.459702,1.7079997,-0.1488976,-0.0926,13.17009386,11.73236577,25.49,26.7
28/02/1966,-69.14392438,321.0109025,11893873833,298.9816667,0.460296,1.707182233,-0.146284408,-0.097458333,13.16579736,11.73187211,26.29,26.86
31/03/1966,-69.15711875,321.040235,11925100667,299.0233333,0.46089,1.706364767,-0.143671216,-0.102316667,13.16150085,11.73137845,25.67,27.16
30/04/1966,-69.17031313,321.0695675,11956327500,299.065,0.461484,1.7055473,-0.141058024,-0.107175,13.15720435,11.73088478,24.58,27.45
31/05/1966,-69.1835075,321.0989,11987554333,299.1066667,0.462078,1.704729833,-0.138444831,-0.112033333,13.15290784,11.73039112,23.7,26.46
30/06/1966,-69.19670188,321.1282325,12018781167,299.1483333,0.462672,1.703912367,-0.135831639,-0.116891667,13.14861134,11.72989746,22.23,26.13
31/07/1966,-69.20989625,321.157565,12050008000,299.19,0.463266,1.7030949,-0.133218447,-0.12175,13.14431483,11.72940379,21.49,25.41
31/08/1966,-69.22309063,321.1868975,12081234833,299.2316667,0.46386,1.702277433,-0.130605255,-0.126608333,13.14001833,11.72891013,20.57,24.5
30/09/1966,-69.236285,321.21623,12112461667,299.2733333,0.464454,1.701459967,-0.127992063,-0.131466667,13.13572182,11.72841647,20.1,24.46
31/10/1966,-69.24947937,321.2455625,12143688500,299.315,0.465048,1.7006425,-0.125378871,-0.136325,13.13142532,11.7279228,20.63,24.62
30/11/1966,-69.26267375,321.274895,12174915333,299.3566667,0.465642,1.699825033,-0.122765678,-0.141183333,13.12712881,11.72742914,21.31,24.27
31/12/1966,-69.27586813,321.3042275,12206142167,299.3983333,0.466236,1.699007567,-0.120152486,-0.146041667,13.12283231,11.72693548,22.17,24.46
31/01/1967,-69.2890625,321.33356,12237369000,299.44,0.46683,1.6981901,-0.117539294,-0.1509,13.1185358,11.72644181,23.9,25.09
28/02/1967,-69.17725696,321.4264262,12293028583,299.4808333,0.46726025,1.697865225,-0.121798316,-0.151016667,13.1142393,11.72594815,25.92,25.93
31/03/1967,-69.06545142,321.5192925,12348688167,299.5216667,0.4676905,1.69754035,-0.126057338,-0.151133333,13.10994279,11.72545449,26.07,26.64
30/04/1967,-68.95364588,321.6121588,12404347750,299.5625,0.46812075,1.697215475,-0.130316361,-0.15125,13.10564629,11.72496082,25.39,26.78
31/05/1967,-68.84184033,321.705025,12460007333,299.6033333,0.468551,1.6968906,-0.134575383,-0.151366667,13.10134978,11.72446716,23.77,26.65
30/06/1967,-68.73003479,321.7978912,12515666917,299.6441667,0.46898125,1.696565725,-0.138834405,-0.151483333,13.09705328,11.7239735,22.55,26.33
31/07/1967,-68.61822925,321.8907575,12571326500,299.685,0.4694115,1.69624085,-0.143093427,-0.1516,13.09275677,11.72347983,21.14,25.17
31/08/1967,-68.50642371,321.9836238,12626986083,299.7258333,0.46984175,1.695915975,-0.147352449,-0.151716667,13.08846027,11.72298617,19.78,24.29
30/09/1967,-68.39461817,322.07649,12682645667,299.7666667,0.470272,1.6955911,-0.151611471,-0.151833333,13.08416376,11.72249251,19.36,23.95
31/10/1967,-68.28281262,322.1693562,12738305250,299.8075,0.47070225,1.695266225,-0.155870494,-0.15195,13.07986726,11.72199884,19.54,23.96
30/11/1967,-68.17100708,322.2622225,12793964833,299.8483333,0.4711325,1.69494135,-0.160129516,-0.152066667,13.07557075,11.72150518,20.48,24.06
31/12/1967,-68.05920154,322.3550888,12849624417,299.8891667,0.47156275,1.694616475,-0.164388538,-0.152183333,13.07127425,11.72101152,21.46,24.29
31/01/1968,-67.947396,322.447955,12905284000,299.93,0.471993,1.6942916,-0.16864756,-0.1523,13.06697774,11.72051785,23.56,24.42
29/02/1968,-67.347396,322.5408212,12976659083,299.9716667,0.472096,1.695974367,-0.157209117,-0.1385,13.06268123,11.72002419,25.35,25.03
31/03/1968,-66.747396,322.6336875,13048034167,300.0133333,0.472199,1.697657133,-0.145770673,-0.1247,13.05838473,11.71953053,25.55,25.92
30/04/1968,-66.147396,322.7265538,13119409250,300.055,0.472302,1.6993399,-0.13433223,-0.1109,13.05408822,11.71903686,24.34,26.78
31/05/1968,-65.547396,322.81942,13190784333,300.0966667,0.472405,1.701022667,-0.122893787,-0.0971,13.04979172,11.7185432,23.02,26.21
30/06/1968,-64.947396,322.9122862,13262159417,300.1383333,0.472508,1.702705433,-0.111455343,-0.0833,13.04549521,11.71804954,21.99,26.36
31/07/1968,-64.347396,323.0051525,13333534500,300.18,0.472611,1.7043882,-0.1000169,-0.0695,13.04119871,11.71755587,21.61,25.85
31/08/1968,-63.747396,323.0980188,13404909583,300.2216667,0.472714,1.706070967,-0.088578457,-0.0557,13.0369022,11.71706221,21.16,25.38
30/09/1968,-63.147396,323.190885,13476284667,300.2633333,0.472817,1.707753733,-0.077140013,-0.0419,13.03260569,11.71656855,21.35,25.19
31/10/1968,-62.547396,323.2837512,13547659750,300.305,0.47292,1.7094365,-0.06570157,-0.0281,13.02830919,11.71607488,21.15,25.19
30/11/1968,-61.947396,323.3766175,13619034833,300.3466667,0.473023,1.711119267,-0.054263127,-0.0143,13.02401268,11.71558122,21.88,25.34
31/12/1968,-61.347396,323.4694838,13690409917,300.3883333,0.473126,1.712802033,-0.042824683,-0.0005,13.01971618,11.71508756,23.3,25.7
31/01/1969,-60.747396,323.56235,13761785000,300.43,0.473229,1.7144848,-0.03138624,0.0133,13.01541967,11.71459389,24.64,25.95
28/02/1969,-61.11422517,323.6452433,13856563250,300.4716667,0.4728765,1.715499808,-0.035859393,0.004341667,13.01112317,11.71410023,26.11,26.67
31/03/1969,-61.48105433,323.7281367,13951341500,300.5133333,0.472524,1.716514817,-0.040332547,-0.004616667,13.00682666,11.71360657,27.52,27.53
30/04/1969,-61.8478835,323.81103,14046119750,300.555,0.4721715,1.717529825,-0.0448057,-0.013575,13.00253016,11.7131129,26.88,27.84
31/05/1969,-62.21471267,323.8939233,14140898000,300.5966667,0.471819,1.718544833,-0.049278853,-0.022533333,12.99823365,11.71261924,26.37,27.72
30/06/1969,-62.58154183,323.9768167,14235676250,300.6383333,0.4714665,1.719559842,-0.053752007,-0.031491667,12.99393715,11.71212558,24.7,27.12
31/07/1969,-62.948371,324.05971,14330454500,300.68,0.471114,1.72057485,-0.05822516,-0.04045,12.98964064,11.71163191,22.46,25.88
31/08/1969,-63.31520017,324.1426033,14425232750,300.7216667,0.4707615,1.721589858,-0.062698313,-0.049408333,12.98534414,11.71113825,21.03,25.6
30/09/1969,-63.68202933,324.2254967,14520011000,300.7633333,0.470409,1.722604867,-0.067171467,-0.058366667,12.98104763,11.71064459,20.95,25.58
31/10/1969,-64.0488585,324.30839,14614789250,300.805,0.4700565,1.723619875,-0.07164462,-0.067325,12.97675113,11.71015093,22.05,25.75
30/11/1969,-64.41568767,324.3912833,14709567500,300.8466667,0.469704,1.724634883,-0.076117773,-0.076283333,12.97245462,11.70965726,22.66,25.83
31/12/1969,-64.78251683,324.4741767,14804345750,300.8883333,0.4693515,1.725649892,-0.080590927,-0.085241667,12.96815812,11.7091636,23.74,26.01
31/01/1970,-65.149346,324.55707,14899124000,300.93,0.468999,1.7266649,-0.08506408,-0.0942,12.96386161,11.70866994,25.17,26.24
28/02/1970,-64.68448644,324.67355,14949518250,300.9716667,0.467972167,1.724257575,-0.095132828,-0.10765,12.95956511,11.70817627,25.88,26.47
31/03/1970,-64.21962687,324.79003,14999912500,301.0133333,0.466945333,1.72185025,-0.105201575,-0.1211,12.9552686,11.70768261,25.85,27.01
30/04/1970,-63.75476731,324.90651,15050306750,301.055,0.4659185,1.719442925,-0.115270323,-0.13455,12.9509721,11.70718895,24.95,27.24
31/05/1970,-63.28990775,325.02299,15100701000,301.0966667,0.464891667,1.7170356,-0.12533907,-0.148,12.94667559,11.70669528,23.58,26.44
30/06/1970,-62.82504819,325.13947,15151095250,301.1383333,0.463864833,1.714628275,-0.135407818,-0.16145,12.94237909,11.70620162,21.92,25.59
31/07/1970,-62.36018862,325.25595,15201489500,301.18,0.462838,1.71222095,-0.145476565,-0.1749,12.93808258,11.70570796,20.02,23.91
31/08/1970,-61.89532906,325.37243,15251883750,301.2216667,0.461811167,1.709813625,-0.155545312,-0.18835,12.93378608,11.70521429,19.62,23.51
30/09/1970,-61.4304695,325.48891,15302278000,301.2633333,0.460784333,1.7074063,-0.16561406,-0.2018,12.92948957,11.70472063,19.65,23.83
31/10/1970,-60.96560994,325.60539,15352672250,301.305,0.4597575,1.704998975,-0.175682807,-0.21525,12.92519307,11.70422697,20.42,24.05
30/11/1970,-60.50075037,325.72187,15403066500,301.3466667,0.458730667,1.70259165,-0.185751555,-0.2287,12.92089656,11.7037333,20.89,23.82
31/12/1970,-60.03589081,325.83835,15453460750,301.3883333,0.457703833,1.700184325,-0.195820303,-0.24215,12.91660006,11.70323964,21.98,23.89
31/01/1971,-59.57103125,325.95483,15503855000,301.43,0.456677,1.697777,-0.20588905,-0.2556,12.91230355,11.70274598,23.63,24.27
28/02/1971,-58.717004,326.2405258,15563916833,301.4716667,0.45723075,1.69795385,-0.196547572,-0.236233333,12.90800704,11.70225231,24.88,24.93
